tm,address_gu,sub_address,cat,sub_cat,stn,sub_call_count
2020-05-07,중구,중구 동광동,구급,부상,159,1
2020-05-07,해운대구,해운대구 반송동,구급,부상,937,2
2020-05-07,해운대구,해운대구 송정동,구급,부상,937,1
2020-05-07,해운대구,해운대구 우동,구급,부상,937,1
2020-05-07,해운대구,해운대구 우동,구조,교통사고,937,1
2020-05-07,해운대구,해운대구 좌동,구급,부상,937,1
2020-05-07,해운대구,해운대구 중동,구조,수난사고,937,1
2020-05-07,해운대구,해운대구 중동,기타,업무운행,937,1
2020-05-08,강서구,강서구 강동동,구급,부상,904,1
2020-05-08,강서구,강서구 명지동,구급,교통사고,904,2
2020-05-08,금정구,금정구 구서동,구급,부상,940,1
2020-05-08,금정구,금정구 남산동,기타,업무운행,939,1
2020-05-08,금정구,금정구 서동,구급,부상,940,1
2020-05-08,금정구,금정구 선동,구조,교통사고,939,1
2020-05-08,기장군,기장군 기장읍,구급,교통사고,923,1
2020-05-08,기장군,기장군 기장읍,구급,부상,923,1
2020-05-08,기장군,기장군 기장읍,기타,상황출동,923,1
2020-05-08,기장군,기장군 정관읍,화재,산불,923,1
2020-05-08,기장군,기장군 철마면,구급,교통사고,939,1
2020-05-08,남구,남구 감만동,구급,부상,942,1
2020-05-08,남구,남구 감만동,기타,업무운행,942,1
2020-05-08,남구,남구 대연동,구급,교통사고,942,1
2020-05-08,남구,남구 대연동,구급,부상,942,2
2020-05-08,남구,남구 문현동,기타,상황출동,942,3
2020-05-08,남구,남구 용호동,구급,교통사고,942,1
2020-05-08,남구,남구 용호동,구급,부상,942,1
2020-05-08,남구,남구 우암동,구급,부상,942,1
2020-05-08,동구,동구 범일동,구급,교통사고,942,1
2020-05-08,동구,동구 초량동,구급,교통사고,159,1
2020-05-08,동구,동구 초량동,구급,부상,159,2
2020-05-08,동래구,동래구 명륜동,구급,부상,940,1
2020-05-08,동래구,동래구 명장동,구조,산악사고,940,1
2020-05-08,동래구,동래구 명장동,기타,업무운행,940,1
2020-05-08,동래구,동래구 수안동,구급,부상,940,1
2020-05-08,동래구,동래구 안락동,구급,교통사고,940,1
2020-05-08,동래구,동래구 온천동,구급,교통사고,940,1
2020-05-08,동래구,동래구 온천동,구급,부상,940,2
2020-05-08,부산진구,부산진구 가야동,구급,교통사고,938,1
2020-05-08,부산진구,부산진구 개금동,구급,부상,938,1
2020-05-08,부산진구,부산진구 범천동,구급,교통사고,942,1
2020-05-08,부산진구,부산진구 범천동,구급,부상,942,2
2020-05-08,부산진구,부산진구 부전동,구급,교통사고,938,3
2020-05-08,부산진구,부산진구 양정동,구급,교통사고,940,1
2020-05-08,부산진구,부산진구 양정동,구급,부상,940,1
2020-05-08,부산진구,부산진구 전포동,구조,교통사고,938,1
2020-05-08,북구,북구 구포동,구급,교통사고,941,1
2020-05-08,북구,북구 구포동,구급,부상,941,3
2020-05-08,북구,북구 금곡동,구급,부상,941,2
2020-05-08,북구,북구 덕천동,구급,교통사고,941,2
2020-05-08,사상구,사상구 괘법동,구급,부상,904,1
2020-05-08,사상구,사상구 덕포동,구급,부상,904,1
2020-05-08,사상구,사상구 모라동,구급,부상,904,2
2020-05-08,사상구,사상구 모라동,기타,업무운행,904,1
2020-05-08,사상구,사상구 삼락동,구급,부상,904,1
2020-05-08,사상구,사상구 주례동,구급,교통사고,938,1
2020-05-08,사상구,사상구 학장동,구급,부상,904,1
2020-05-08,사하구,사하구 괴정동,기타,업무운행,950,2
2020-05-08,사하구,사하구 다대동,구급,부상,950,1
2020-05-08,사하구,사하구 장림동,구급,부상,950,1
2020-05-08,사하구,사하구 하단동,구급,부상,950,2
2020-05-08,서구,서구 동대신동,구급,교통사고,159,1
2020-05-08,서구,서구 부용동,구급,교통사고,159,1
2020-05-08,서구,서구 아미동,구급,부상,159,1
2020-05-08,서구,서구 암남동,기타,상황출동,159,1
2020-05-08,서구,서구 토성동,구급,부상,159,1
2020-05-08,수영구,수영구 남천동,구급,교통사고,937,1
2020-05-08,수영구,수영구 남천동,기타,상황출동,937,1
2020-05-08,수영구,수영구 망미동,구급,교통사고,940,1
2020-05-08,수영구,수영구 민락동,구급,부상,937,1
2020-05-08,연제구,연제구 거제동,기타,상황출동,940,1
2020-05-08,연제구,연제구 연산동,구급,교통사고,940,1
2020-05-08,연제구,연제구 연산동,구급,부상,940,2
2020-05-08,영도구,영도구 영선동,구급,부상,159,1
2020-05-08,중구,중구 부평동,구급,부상,159,1
2020-05-08,중구,중구 중앙동,구급,교통사고,159,1
2020-05-08,중구,중구 중앙동,구급,부상,159,1
2020-05-08,해운대구,해운대구 반송동,구급,부상,937,1
2020-05-08,해운대구,해운대구 반여동,기타,업무운행,937,1
2020-05-08,해운대구,해운대구 송정동,구급,교통사고,937,1
2020-05-08,해운대구,해운대구 송정동,구급,부상,937,1
2020-05-08,해운대구,해운대구 송정동,기타,상황출동,937,1
2020-05-08,해운대구,해운대구 우동,구급,부상,937,1
2020-05-08,해운대구,해운대구 재송동,구급,교통사고,937,1
2020-05-08,해운대구,해운대구 재송동,구조,교통사고,937,1
2020-05-08,해운대구,해운대구 좌동,구급,교통사고,937,1
2020-05-08,해운대구,해운대구 좌동,구급,부상,937,3
2020-05-08,해운대구,해운대구 중동,기타,상황출동,937,1
2020-05-09,강서구,강서구 강동동,구급,부상,904,1
2020-05-09,강서구,강서구 명지동,구급,부상,904,1
2020-05-09,강서구,강서구 명지동,구조,교통사고,904,1
2020-05-09,강서구,강서구 생곡동,구급,교통사고,904,1
2020-05-09,금정구,금정구 남산동,구급,교통사고,939,2
2020-05-09,기장군,기장군 기장읍,구조,교통사고,923,2
2020-05-09,기장군,기장군 기장읍,기타,기타,923,1
2020-05-09,기장군,기장군 장안읍,구조,교통사고,923,1
2020-05-09,기장군,기장군 정관읍,구급,교통사고,923,2
2020-05-09,기장군,기장군 정관읍,구급,부상,923,1
2020-05-09,남구,남구 감만동,구급,교통사고,942,1
2020-05-09,남구,남구 대연동,구급,교통사고,942,2
2020-05-09,남구,남구 대연동,구급,부상,942,1
2020-05-09,남구,남구 대연동,구조,교통사고,942,1
2020-05-09,남구,남구 문현동,구급,교통사고,942,1
2020-05-09,남구,남구 용호동,구급,교통사고,942,1
2020-05-09,남구,남구 용호동,구급,부상,942,2
2020-05-09,동구,동구 범일동,구급,부상,942,1
2020-05-09,동구,동구 수정동,구급,부상,159,2
2020-05-09,동구,동구 초량동,구급,부상,159,1
2020-05-09,동래구,동래구 명장동,구급,교통사고,940,1
2020-05-09,동래구,동래구 명장동,구조,교통사고,940,1
2020-05-09,동래구,동래구 사직동,구급,부상,940,1
2020-05-09,동래구,동래구 온천동,구급,교통사고,940,2
2020-05-09,동래구,동래구 온천동,구급,부상,940,2
2020-05-09,부산진구,부산진구 개금동,구급,교통사고,938,1
2020-05-09,부산진구,부산진구 범전동,구급,교통사고,938,1
2020-05-09,부산진구,부산진구 범천동,구급,부상,942,1
2020-05-09,부산진구,부산진구 부전동,구급,부상,938,2
2020-05-09,부산진구,부산진구 전포동,구급,교통사고,938,1
2020-05-09,부산진구,부산진구 전포동,구급,부상,938,1
2020-05-09,북구,북구 구포동,구급,부상,941,1
2020-05-09,북구,북구 덕천동,구급,교통사고,941,1
2020-05-09,북구,북구 덕천동,기타,업무운행,941,1
2020-05-09,북구,북구 화명동,기타,업무운행,941,1
2020-05-09,사상구,사상구 괘법동,구급,교통사고,904,1
2020-05-09,사상구,사상구 덕포동,구조,교통사고,904,1
2020-05-09,사상구,사상구 모라동,구급,교통사고,904,3
2020-05-09,사상구,사상구 모라동,구급,부상,904,1
2020-05-09,사상구,사상구 삼락동,기타,업무운행,904,1
2020-05-09,사하구,사하구 감천동,구급,부상,159,1
2020-05-09,사하구,사하구 괴정동,구급,교통사고,950,1
2020-05-09,사하구,사하구 괴정동,구급,부상,950,1
2020-05-09,사하구,사하구 다대동,구급,교통사고,950,1
2020-05-09,사하구,사하구 다대동,기타,업무운행,950,1
2020-05-09,사하구,사하구 신평동,구급,교통사고,950,1
2020-05-09,사하구,사하구 신평동,구조,교통사고,950,1
2020-05-09,사하구,사하구 하단동,구급,부상,950,1
2020-05-09,사하구,사하구 하단동,구조,수난사고,950,1
2020-05-09,서구,서구 남부민동,구급,부상,159,1
2020-05-09,서구,서구 서대신동,구급,교통사고,159,1
2020-05-09,수영구,수영구 민락동,구급,부상,937,1
2020-05-09,수영구,수영구 민락동,구조,수난사고,937,1
2020-05-09,연제구,연제구 거제동,구급,구급기타,940,1
2020-05-09,연제구,연제구 연산동,구급,교통사고,940,2
2020-05-09,연제구,연제구 연산동,구급,부상,940,2
2020-05-09,영도구,영도구 남항동,구급,교통사고,159,1
2020-05-09,영도구,영도구 동삼동,구급,구급기타,910,1
2020-05-09,영도구,영도구 동삼동,구급,부상,910,1
2020-05-09,영도구,영도구 청학동,구급,부상,159,1
2020-05-09,영도구,영도구 청학동,기타,지원출동(전기),159,1
2020-05-09,중구,중구 남포동,구급,부상,159,1
2020-05-09,해운대구,해운대구 반송동,구급,부상,937,1
2020-05-09,해운대구,해운대구 반송동,구조,교통사고,937,1
2020-05-09,해운대구,해운대구 반여동,구급,부상,937,2
2020-05-09,해운대구,해운대구 우동,구급,교통사고,937,1
2020-05-09,해운대구,해운대구 우동,기타,업무운행,937,1
2020-05-09,해운대구,해운대구 좌동,구급,교통사고,937,3
2020-05-09,해운대구,해운대구 좌동,구급,부상,937,1
2020-05-09,해운대구,해운대구 좌동,구조,교통사고,937,1
2020-05-09,해운대구,해운대구 좌동,기타,업무운행,937,1
2020-05-09,해운대구,해운대구 중동,구급,부상,937,1
2020-05-10,강서구,강서구 명지동,구급,부상,904,1
2020-05-10,금정구,금정구 금성동,구조,산악사고,941,1
2020-05-10,금정구,금정구 남산동,구급,교통사고,939,1
2020-05-10,금정구,금정구 남산동,구급,부상,939,1
2020-05-10,금정구,금정구 서동,구급,부상,940,1
2020-05-10,금정구,금정구 청룡동,구급,부상,939,1
2020-05-10,기장군,기장군 기장읍,구급,교통사고,923,2
2020-05-10,기장군,기장군 기장읍,구급,부상,923,2
2020-05-10,기장군,기장군 기장읍,기타,상황출동,923,1
2020-05-10,기장군,기장군 일광면,구급,부상,923,1
2020-05-10,기장군,기장군 일광면,화재,산불,923,1
2020-05-10,기장군,기장군 철마면,구급,교통사고,939,1
2020-05-10,남구,남구 감만동,구급,교통사고,942,1
2020-05-10,남구,남구 문현동,구급,교통사고,942,1
2020-05-10,남구,남구 용호동,구급,부상,942,1
2020-05-10,동구,동구 초량동,구급,부상,159,1
2020-05-10,동래구,동래구 명륜동,구급,교통사고,940,1
2020-05-10,동래구,동래구 명륜동,구급,부상,940,1
2020-05-10,동래구,동래구 사직동,기타,업무운행,940,1
2020-05-10,동래구,동래구 안락동,구급,부상,940,1
2020-05-10,동래구,동래구 온천동,기타,업무운행,940,1
2020-05-10,부산진구,부산진구 가야동,구급,부상,938,1
2020-05-10,부산진구,부산진구 부전동,구급,교통사고,938,1
2020-05-10,부산진구,부산진구 부전동,구급,부상,938,1
2020-05-10,부산진구,부산진구 연지동,구급,교통사고,941,1
2020-05-10,북구,북구 구포동,구급,부상,941,1
2020-05-10,북구,북구 덕천동,구급,부상,941,2
2020-05-10,북구,북구 화명동,구급,교통사고,941,1
2020-05-10,북구,북구 화명동,구급,부상,941,1
2020-05-10,사상구,사상구 괘법동,구급,교통사고,904,1
2020-05-10,사상구,사상구 모라동,기타,상황출동,904,1
2020-05-10,사상구,사상구 모라동,기타,업무운행,904,1
2020-05-10,사상구,사상구 삼락동,구조,교통사고,904,1
2020-05-10,사상구,사상구 삼락동,구조,수난사고,904,1
2020-05-10,사하구,사하구 신평동,기타,업무운행,950,1
2020-05-10,서구,서구 아미동,구급,부상,159,1
2020-05-10,수영구,수영구 광안동,구급,부상,937,2
2020-05-10,수영구,수영구 광안동,구조,교통사고,937,1
2020-05-10,수영구,수영구 망미동,구급,부상,940,1
2020-05-10,수영구,수영구 민락동,구급,교통사고,937,1
2020-05-10,수영구,수영구 수영동,구조,교통사고,937,1
2020-05-10,연제구,연제구 거제동,구급,부상,940,1
2020-05-10,연제구,연제구 연산동,구급,부상,940,3
2020-05-10,연제구,연제구 연산동,기타,업무운행,940,1
2020-05-10,영도구,영도구 동삼동,구급,교통사고,910,2
2020-05-10,영도구,영도구 동삼동,구급,부상,910,2
2020-05-10,영도구,영도구 영선동,기타,업무운행,159,2
2020-05-10,중구,중구 부평동,구급,부상,159,1
2020-05-10,해운대구,해운대구 반송동,구급,교통사고,937,1
2020-05-10,해운대구,해운대구 반송동,기타,업무운행,937,1
2020-05-10,해운대구,해운대구 송정동,구급,부상,937,2
2020-05-10,해운대구,해운대구 송정동,구조,교통사고,937,1
2020-05-10,해운대구,해운대구 우동,구급,교통사고,937,2
2020-05-10,해운대구,해운대구 우동,구급,부상,937,2
2020-05-10,해운대구,해운대구 우동,기타,업무운행,937,1
2020-05-10,해운대구,해운대구 재송동,구급,교통사고,937,1
2020-05-10,해운대구,해운대구 좌동,구급,부상,937,1
2020-05-11,강서구,강서구 대저2동,구급,교통사고,904,1
2020-05-11,강서구,강서구 명지동,구조,교통사고,904,1
2020-05-11,강서구,강서구 지사동,기타,업무운행,904,1
2020-05-11,금정구,금정구 구서동,구급,교통사고,940,1
2020-05-11,금정구,금정구 부곡동,구급,부상,940,1
2020-05-11,금정구,금정구 서동,구급,구급기타,940,1
2020-05-11,금정구,금정구 서동,구급,부상,940,1
2020-05-11,기장군,기장군 정관읍,구급,교통사고,923,2
2020-05-11,남구,남구 감만동,구급,부상,942,1
2020-05-11,남구,남구 대연동,구급,교통사고,942,1
2020-05-11,동구,동구 범일동,구급,부상,942,1
2020-05-11,동구,동구 초량동,기타,업무운행,159,1
2020-05-11,동래구,동래구 낙민동,구급,교통사고,940,1
2020-05-11,동래구,동래구 명장동,구급,부상,940,1
2020-05-11,동래구,동래구 사직동,구급,부상,940,1
2020-05-11,동래구,동래구 안락동,구급,부상,940,1
2020-05-11,동래구,동래구 온천동,구급,부상,940,2
2020-05-11,동래구,동래구 온천동,기타,업무운행,940,1
2020-05-11,부산진구,부산진구 개금동,구급,교통사고,938,1
2020-05-11,부산진구,부산진구 개금동,구급,부상,938,1
2020-05-11,부산진구,부산진구 부전동,구급,부상,938,2
2020-05-11,부산진구,부산진구 양정동,구급,교통사고,940,1
2020-05-11,부산진구,부산진구 연지동,구급,교통사고,941,1
2020-05-11,부산진구,부산진구 전포동,구급,교통사고,938,2
